Site ID,Latitude,Longitude,Region IHS,State
B1038,5.87672,6.99361,Enugu,Imo
B1039,5.79786,7.03083,Enugu,Imo
B1042,5.52737,7.05728,Enugu,Imo
B1043,5.48105,7.06541,Enugu,Imo
B1044,5.44887,7.02139,Enugu,Imo
B1075,5.69776,7.73476,Enugu,Abia
B1077,5.40930,7.83870,Enugu,Akwa Ibom
B1078,5.55876,7.63342,Enugu,Abia
B1082,5.51960,7.51285,Enugu,Abia
B1083,5.54026,7.51229,Enugu,Abia
B1084,5.53660,7.46490,Enugu,Abia
B1085,5.55154,7.43477,Enugu,Abia
B1086,5.97087,7.38794,Enugu,Abia
B1088,5.63004,7.27527,Enugu,Imo
B1090,5.54268,7.26679,Enugu,Imo
B1091,5.75867,7.10476,Enugu,Imo
B1092,5.40356,6.95915,Enugu,Imo
B1094,5.68981,6.81229,Enugu,Imo
B1096,5.82949,7.34576,Enugu,Imo
B1097,5.83338,7.43933,Enugu,Abia
B1098,5.82659,6.93490,Enugu,Imo
B1099,5.47143,7.03332,Enugu,Imo
B1102,5.54002,7.06810,Enugu,Imo
B1106,5.52409,7.02772,Enugu,Imo
B1112,5.49771,7.09379,Enugu,Imo
B1119,5.85488,7.10021,Enugu,Imo
B1120,5.56906,7.07442,Enugu,Imo
B1152,9.10175,7.27059,Abuja,FCT
B1178,6.13484,6.79817,Asaba,Anambra
B1204,9.14264,7.37559,Abuja,FCT
B1285,9.15514,7.32326,Abuja,FCT
B1287,9.11140,7.23747,Abuja,FCT
B1295,9.21224,7.39534,Abuja,FCT
B1297,9.09472,7.21421,Abuja,FCT
B1298,9.08694,7.31790,Abuja,FCT
B1307,5.88581,7.10348,Asaba,Imo
B1369,5.51782,7.45308,Enugu,Abia
B1370,5.24225,7.32746,Enugu,Abia
B1402,6.13643,6.77367,Asaba,Anambra
B1405,6.14677,6.78244,Asaba,Anambra
B1406,6.12897,6.77155,Asaba,Anambra
B1407,6.15964,6.82881,Asaba,Anambra
B1408,6.17091,6.78970,Asaba,Anambra
B1410,6.10276,6.81097,Asaba,Anambra
B1411,6.14147,6.81986,Asaba,Anambra
B1414,6.14361,6.84108,Asaba,Anambra
B1415,6.15250,6.85221,Asaba,Anambra
B1416,6.18067,6.86372,Asaba,Anambra
B1417,6.08369,6.81756,Asaba,Anambra
B1418,6.16983,6.85481,Asaba,Anambra
B1419,6.02387,6.91459,Asaba,Anambra
B1420,6.02775,6.90303,Asaba,Anambra
B1421,6.00562,6.91329,Asaba,Anambra
B1422,6.03532,6.88972,Asaba,Anambra
B1423,6.04842,6.86992,Asaba,Anambra
B1424,6.02853,6.85824,Asaba,Anambra
B1425,6.06416,6.84444,Asaba,Anambra
B1426,6.02686,6.82594,Asaba,Anambra
B1427,6.05767,6.82184,Asaba,Anambra
B1429,6.22298,7.08099,Asaba,Anambra
B1431,6.20522,7.07045,Asaba,Anambra
B1432,6.19855,7.05531,Asaba,Anambra
B1433,6.21443,7.05135,Asaba,Anambra
B1484,5.83525,6.82168,Asaba,Anambra
B1485,5.81859,6.85433,Asaba,Anambra
B1486,6.13776,6.77918,Asaba,Anambra
B1487,6.14572,6.77726,Asaba,Anambra
B1489,6.11786,6.83343,Asaba,Anambra
B1490,6.00164,6.93912,Asaba,Anambra
B1495,6.10737,6.76562,Asaba,Anambra
B1500,6.01288,6.92996,Asaba,Anambra
B1503,6.06878,7.05623,Asaba,Anambra
B1504,6.16905,7.06298,Asaba,Anambra
B1505,6.23119,7.06278,Asaba,Anambra
B1506,6.19866,7.04190,Asaba,Anambra
B1507,6.21207,7.08355,Asaba,Anambra
B1509,6.02531,7.08306,Asaba,Anambra
B1510,6.01695,7.02711,Asaba,Anambra
B1511,6.01443,6.92894,Asaba,Anambra
B1512,5.98540,6.91153,Asaba,Anambra
B1513,6.09595,6.98568,Asaba,Anambra
B1514,6.01801,6.88327,Asaba,Anambra
B1515,6.00902,6.85201,Asaba,Anambra
B1517,6.07029,6.87074,Asaba,Anambra
B1519,6.16904,6.89165,Asaba,Anambra
B1522,6.13941,6.91121,Asaba,Anambra
B1523,6.04314,7.10159,Asaba,Anambra
B1524,6.19560,6.81745,Asaba,Anambra
B1528,5.95483,7.08123,Asaba,Anambra
B1529,5.77861,6.86929,Asaba,Anambra
B1533,6.10089,6.89774,Asaba,Anambra
B1672,5.95273,7.56095,Enugu,Ebonyi
B1675,6.23186,7.10426,Asaba,Anambra
B1677,5.76493,7.06882,Enugu,Imo
B1688,6.07661,7.19682,Asaba,Anambra
B1689,6.73662,7.01275,Asaba,Enugu
B1691,5.88681,7.16611,Asaba,Imo
B1706,5.32067,7.54823,Enugu,Abia
B1726,5.86663,7.54143,Enugu,Ebonyi
B1729,5.62280,7.56045,Enugu,Abia
B1760,6.51788,6.95050,Asaba,Anambra
B1993,5.87158,7.36646,Enugu,Abia
B2140,5.55105,6.75563,Enugu,Imo
B2212,9.94814,8.75814,Abuja,Plateau
B2223,10.96334,8.38254,Abuja,Kaduna
B2301,9.24887,7.16593,Abuja,Niger
B2307,9.15586,7.33556,Abuja,FCT
B2325,11.08060,7.75941,Abuja,Kaduna
B2332,11.13793,7.67189,Abuja,Kaduna
B2333,11.09773,7.69224,Abuja,Kaduna
B2357,9.45025,8.01247,Abuja,Kaduna
B2372,9.91094,8.89023,Abuja,Plateau
B2373,9.95134,8.90466,Abuja,Plateau
B2376,9.89370,8.91688,Abuja,Plateau
B2378,9.87480,7.95380,Abuja,Kaduna
B2380,10.53084,7.37688,Abuja,Kaduna
B2381,10.46214,7.39435,Abuja,Kaduna
B2384,10.48178,7.42976,Abuja,Kaduna
B2386,10.43868,7.45932,Abuja,Kaduna
B2387,10.43376,7.42298,Abuja,Kaduna
B2388,10.48016,7.37435,Abuja,Kaduna
B2433,10.68579,8.27622,Abuja,Kaduna
B2453,10.04370,8.99170,Abuja,Bauchi
B2465,11.08958,7.72906,Abuja,Kaduna
B2492,10.65300,8.64477,Abuja,Kano
B2493,10.90874,8.61967,Abuja,Kano
B2653,5.43587,7.56842,Enugu,Abia
B2655,5.58017,7.19491,Enugu,Imo
B2659,5.73131,7.18157,Enugu,Imo
B2706,5.35126,7.21282,Enugu,Imo
B2707,5.41320,7.12511,Enugu,Imo
B2708,5.56683,6.96899,Enugu,Imo
B2710,5.72198,6.89513,Enugu,Imo
B2712,5.94851,6.84338,Asaba,Anambra
B2717,6.21512,6.97679,Asaba,Anambra
B2718,6.20495,6.89974,Asaba,Anambra
B2739,5.57285,7.44907,Enugu,Abia
B2742,5.87946,7.38064,Enugu,Abia
B2743,5.95699,7.43519,Enugu,Abia
B2828,6.13239,6.76724,Asaba,Anambra
B2838,6.15531,6.77580,Asaba,Anambra
B2839,5.85005,6.86149,Asaba,Anambra
B2843,6.15022,6.79058,Asaba,Anambra
B2876,5.95436,6.98631,Asaba,Anambra
B2969,5.99834,6.92540,Asaba,Anambra
B2970,6.01188,6.94349,Asaba,Anambra
B3002,6.74806,3.24120,Lagos,Ogun
B3041,6.69049,3.28936,Lagos,Lagos
B3047,6.67821,3.18673,Lagos,Ogun
B3140,6.67666,3.12944,Lagos,Ogun
B3141,6.64786,3.26147,Lagos,Lagos
B3142,6.69698,3.23947,Lagos,Ogun
B3143,6.71597,3.21247,Lagos,Ogun
B3145,6.72052,3.28561,Lagos,Ogun
B3146,6.69667,3.27223,Lagos,Lagos
B3147,6.66723,3.27945,Lagos,Lagos
B3148,6.64199,3.27703,Lagos,Lagos
B3149,6.67389,3.29233,Lagos,Lagos
B3150,6.68084,3.31417,Lagos,Lagos
B3151,6.66967,3.33092,Lagos,Lagos
B3155,6.67570,3.35028,Lagos,Ogun
B3156,6.71028,3.33594,Lagos,Ogun
B3230,6.72303,3.32254,Lagos,Ogun
B3258,6.59430,2.94984,Lagos,Ogun
B5893,7.14660,3.35228,Lagos,Ogun
B3534,6.67423,3.32265,Lagos,Lagos
B3538,6.72637,3.29510,Lagos,Ogun
B3540,6.71072,3.22943,Lagos,Ogun
B3543,6.75655,3.21011,Lagos,Ogun
B3546,6.70087,3.25769,Lagos,Lagos
B3551,6.65234,3.29792,Lagos,Lagos
B3552,6.70208,3.28222,Lagos,Ogun
B3588,6.66061,3.26422,Lagos,Lagos
B3667,6.69069,3.23007,Lagos,Ogun
B3725,5.34879,7.08161,Enugu,Imo
B3754,5.24082,7.20626,Enugu,Imo
B3779,5.43465,7.60896,Enugu,Abia
B3917,6.70560,3.31344,Lagos,Ogun
B3959,6.69579,3.19246,Lagos,Ogun
B3980,6.72825,3.31006,Lagos,Ogun
B4000,6.81011,3.19054,Lagos,Ogun
B4001,7.11890,3.33420,Lagos,Ogun
B4002,7.13092,3.32883,Lagos,Ogun
B4004,7.15430,3.34979,Lagos,Ogun
B4005,7.14126,3.34896,Lagos,Ogun
B4006,7.17755,3.36035,Lagos,Ogun
B4007,7.16921,3.31794,Lagos,Ogun
B4011,7.12352,3.19868,Lagos,Ogun
B4030,7.45020,2.84407,Lagos,Ogun
B4055,7.24439,3.04354,Lagos,Ogun
B4056,7.24171,3.03021,Lagos,Ogun
B4057,7.23276,3.02644,Lagos,Ogun
B4058,6.94556,3.03536,Lagos,Ogun
B4060,6.88838,2.98860,Lagos,Ogun
B4061,6.89324,3.02118,Lagos,Ogun
B4062,6.88522,3.00440,Lagos,Ogun
B4063,6.88559,3.19634,Lagos,Ogun
B4064,7.10042,3.33135,Lagos,Ogun
B4065,7.12323,3.34752,Lagos,Ogun
B4066,7.13675,3.34004,Lagos,Ogun
B4069,7.17816,3.28666,Lagos,Ogun
B4070,7.15520,3.33690,Lagos,Ogun
B4071,7.14957,3.36140,Lagos,Ogun
B4073,7.16929,3.36326,Lagos,Ogun
B4075,7.17596,3.38401,Lagos,Ogun
B4077,7.23308,3.52647,Lagos,Ogun
B4078,7.29862,3.61247,Lagos,Ogun
B4085,6.93469,3.22367,Lagos,Ogun
B4092,6.69621,2.98445,Lagos,Ogun
B4093,6.70299,2.90289,Lagos,Ogun
B4094,6.67100,2.76198,Lagos,Ogun
B4095,6.63690,2.74355,Lagos,Ogun
B4096,6.58145,2.76573,Lagos,Ogun
B4110,7.13806,3.30079,Lagos,Ogun
B4119,7.14619,3.34335,Lagos,Ogun
B4121,7.11192,3.33836,Lagos,Ogun
B4122,7.13442,3.35454,Lagos,Ogun
B4123,7.15834,3.35564,Lagos,Ogun
B4124,7.21954,3.48215,Lagos,Ogun
B4126,7.15484,3.37892,Lagos,Ogun
B4130,7.23070,3.43552,Lagos,Ogun
B4132,7.18997,3.39773,Lagos,Ogun
B4135,7.07699,3.29138,Lagos,Ogun
B4449,9.25930,7.31462,Abuja,FCT
B4450,9.13272,7.22565,Abuja,FCT
B4497,9.98076,8.85102,Abuja,Plateau
B4664,10.54280,7.45089,Abuja,Kaduna
B4665,10.52170,7.43197,Abuja,Kaduna
B4806,5.64339,7.21017,Enugu,Imo
B4807,6.15625,6.80024,Asaba,Anambra
B4808,5.84466,7.01928,Enugu,Imo
B4810,5.47507,7.27309,Enugu,Imo
B4814,5.30928,6.94259,Enugu,Imo
B4853,6.15214,6.82046,Asaba,Anambra
B4895,5.48165,7.54776,Enugu,Abia
B4916,6.15008,6.79685,Asaba,Anambra
B4917,6.14325,6.80101,Asaba,Anambra
B4918,6.13120,6.77799,Asaba,Anambra
B4932,6.14222,6.78750,Asaba,Anambra
B5038,6.63571,3.26338,Lagos,Lagos
B5042,6.65345,3.27859,Lagos,Lagos
B5044,6.65241,3.31735,Lagos,Lagos
B5049,6.67629,3.26316,Lagos,Lagos
B5054,6.70325,3.30347,Lagos,Ogun
B5064,6.69742,3.33418,Lagos,Ogun
B5069,6.70841,3.26080,Lagos,Lagos
B5075,6.70265,3.22301,Lagos,Ogun
B5079,6.72422,3.26592,Lagos,Ogun
B5080,6.73574,3.28575,Lagos,Ogun
B5082,6.73218,3.24968,Lagos,Ogun
B5083,6.73195,3.22473,Lagos,Ogun
B5086,6.72869,3.19210,Lagos,Ogun
B5112,6.71118,3.23929,Lagos,Ogun
B5114,6.67164,3.30603,Lagos,Lagos
B5122,6.64449,3.30386,Lagos,Lagos
B5125,6.66347,3.32464,Lagos,Lagos
B5132,6.66928,3.37014,Lagos,Ogun
B5250,9.91175,8.90988,Abuja,Plateau
B5251,10.68321,8.06556,Abuja,Kaduna
B5252,10.69519,7.80268,Abuja,Kaduna
B5256,10.44649,7.42515,Abuja,Kaduna
B5259,10.72607,6.77035,Abuja,Kaduna
B5263,9.61480,8.39590,Abuja,Kaduna
B5264,9.50752,8.57147,Abuja,Plateau
B5274,10.40088,7.71657,Abuja,Kaduna
B5311,9.17377,7.21336,Abuja,Niger
B5334,9.31139,8.04075,Abuja,Kaduna
B5337,9.11853,7.26035,Abuja,FCT
B5421,10.62056,7.35806,Abuja,Kaduna
B5566,6.67512,3.04419,Lagos,Ogun
B5567,6.69209,2.83268,Lagos,Ogun
B5580,6.71910,3.34590,Lagos,Ogun
B5662,7.24161,3.12416,Lagos,Ogun
B5716,10.57492,8.14811,Abuja,Kaduna
B5827,6.66804,3.29927,Lagos,Lagos
B5968,6.81210,3.20822,Lagos,Ogun
B6052,10.92248,7.64733,Abuja,Kaduna
B6054,10.69345,7.51762,Abuja,Kaduna
B6055,10.57550,7.44522,Abuja,Kaduna
B6056,10.55867,7.44667,Abuja,Kaduna
B6057,10.54968,7.45641,Abuja,Kaduna
B6059,10.54574,7.42622,Abuja,Kaduna
B6060,10.53757,7.44465,Abuja,Kaduna
B6061,10.53240,7.45897,Abuja,Kaduna
B6062,10.53551,7.41160,Abuja,Kaduna
B6063,10.53010,7.43451,Abuja,Kaduna
B6067,10.51169,7.45570,Abuja,Kaduna
B6068,10.51283,7.40487,Abuja,Kaduna
B6070,10.50122,7.43987,Abuja,Kaduna
B6072,10.52575,7.38686,Abuja,Kaduna
B6073,10.47370,7.40159,Abuja,Kaduna
B6074,10.47512,7.44391,Abuja,Kaduna
B6076,10.41707,7.49706,Abuja,Kaduna
B6077,10.46168,7.41388,Abuja,Kaduna
B6078,10.45630,7.42650,Abuja,Kaduna
B6079,10.45288,7.46775,Abuja,Kaduna
B6080,10.45089,7.39865,Abuja,Kaduna
B6091,10.05254,7.38384,Abuja,Kaduna
B6092,10.19599,7.34943,Abuja,Kaduna
B6095,9.69644,7.45103,Abuja,Kaduna
B6097,11.04902,7.68854,Abuja,Kaduna
B6098,11.12599,7.70254,Abuja,Kaduna
B6099,11.06852,7.70850,Abuja,Kaduna
B6100,11.09319,7.71760,Abuja,Kaduna
B6101,11.12092,7.72725,Abuja,Kaduna
B6102,11.08018,7.73332,Abuja,Kaduna
B6103,11.09770,7.74276,Abuja,Kaduna
B6104,11.16304,7.64841,Abuja,Kaduna
B6106,10.69111,7.33230,Abuja,Kaduna
B6110,9.79066,8.86092,Abuja,Plateau
B6112,9.88726,8.87108,Abuja,Plateau
B6113,9.92885,8.87434,Abuja,Plateau
B6115,9.90547,8.87943,Abuja,Plateau
B6116,9.92167,8.88268,Abuja,Plateau
B6117,9.93211,8.88774,Abuja,Plateau
B6118,9.37932,8.58381,Abuja,Kaduna
B6119,9.91810,8.89723,Abuja,Plateau
B6120,9.93234,8.89732,Abuja,Plateau
B6210,9.18885,7.18297,Abuja,Niger
B6213,9.39804,7.32041,Abuja,Kaduna
B6336,10.82440,7.55943,Abuja,Kaduna
B6337,10.37740,7.39756,Abuja,Kaduna
B6338,11.13620,7.72641,Abuja,Kaduna
B6344,9.14620,7.36180,Abuja,FCT
B6345,9.72012,8.86953,Abuja,Plateau
B6350,9.95855,8.88494,Abuja,Plateau
B6352,9.92483,8.90774,Abuja,Plateau
B6355,9.86625,8.84154,Abuja,Plateau
B6356,9.84744,8.89279,Abuja,Plateau
B6358,9.92610,8.85360,Abuja,Plateau
B6359,9.92775,8.89075,Abuja,Plateau
B6360,9.93967,8.88825,Abuja,Plateau
B6361,9.96602,8.84835,Abuja,Plateau
B6365,10.11540,8.87992,Abuja,Plateau
B6367,10.41510,8.68965,Abuja,Kaduna
B6372,9.66873,8.45504,Abuja,Kaduna
B6373,9.54122,8.89366,Abuja,Plateau
B6388,10.43406,7.41191,Abuja,Kaduna
B6390,10.44838,7.48035,Abuja,Kaduna
B6393,10.46824,7.45164,Abuja,Kaduna
B6398,10.54280,7.46780,Abuja,Kaduna
B6405,10.53720,7.42968,Abuja,Kaduna
B6407,10.56040,7.43283,Abuja,Kaduna
B6409,10.52300,7.45096,Abuja,Kaduna
B6412,10.44685,7.43710,Abuja,Kaduna
B6415,10.62050,7.23304,Abuja,Kaduna
B6417,11.06030,7.71295,Abuja,Kaduna
B6418,9.59782,8.31688,Abuja,Kaduna
B6419,9.58336,8.29714,Abuja,Kaduna
B6420,9.76004,8.38245,Abuja,Kaduna
B6421,10.43087,7.52728,Abuja,Kaduna
B6425,9.78209,8.29259,Abuja,Kaduna
B6428,9.81957,8.17310,Abuja,Kaduna
B6429,10.06973,7.94619,Abuja,Kaduna
B6430,10.29681,7.80783,Abuja,Kaduna
B6499,9.74535,8.83356,Abuja,Plateau
B0740,9.13627,7.29718,Abuja,FCT
B5073,6.67133,3.20723,Lagos,Ogun
B1016,5.50777,7.49394,Enugu,Abia
B1025,5.49698,7.03782,Enugu,Imo
B1076,5.72654,7.65749,Enugu,Abia
B1080,5.65971,7.82060,Enugu,Abia
B1089,5.39560,7.00740,Enugu,Imo
B1117,5.25260,6.88060,Enugu,Imo
B1403,6.12449,6.79583,Asaba,Anambra
B1430,6.23177,7.08552,Asaba,Anambra
B1492,6.15847,6.79177,Asaba,Anambra
B1493,6.15286,6.83904,Asaba,Anambra
B1498,6.12160,6.80870,Asaba,Anambra
B1502,6.11014,7.03677,Asaba,Anambra
B1516,6.05050,6.94729,Asaba,Anambra
B1532,5.96487,7.23628,Asaba,Anambra
B1718,5.55824,7.33551,Enugu,Imo
B2231,10.84874,8.20231,Abuja,Kaduna
B2305,9.72718,8.79710,Abuja,Plateau
B2349,9.22793,8.45883,Abuja,Kaduna
B2356,9.56505,8.29393,Abuja,Kaduna
B2360,10.48320,8.59670,Abuja,Kaduna
B2382,10.45755,7.45852,Abuja,Kaduna
B2385,10.50784,7.41503,Abuja,Kaduna
B2440,10.98407,8.05882,Abuja,Kaduna
B2467,11.11442,7.73892,Abuja,Kaduna
B2481,11.02959,7.93644,Abuja,Kaduna
B2564,9.03877,7.17271,Abuja,FCT
B2705,5.28823,7.32482,Enugu,Abia
B2709,5.64389,6.94832,Enugu,Imo
B2711,5.86121,6.86568,Asaba,Anambra
B2716,6.25801,7.16589,Asaba,Enugu
B2737,5.39972,7.38341,Enugu,Abia
B2740,5.68383,7.42181,Enugu,Abia
B2741,5.78224,7.34988,Enugu,Imo
B2779,9.10236,7.24633,Abuja,FCT
B2983,9.66436,7.36559,Abuja,Kaduna
B2991,6.24361,6.94139,Asaba,Anambra
B2995,5.46933,7.10172,Enugu,Imo
B3035,6.64345,3.29382,Lagos,Lagos
B3036,6.68832,3.35783,Lagos,Ogun
B3044,6.68670,3.22295,Lagos,Ogun
B4003,7.16538,3.34808,Lagos,Ogun
B4009,7.16060,3.36444,Lagos,Ogun
B4010,7.12409,3.32585,Lagos,Ogun
B4081,6.88150,3.12655,Lagos,Ogun
B4115,7.15897,3.32476,Lagos,Ogun
B4127,7.16409,3.37786,Lagos,Ogun
B4134,7.19442,3.46036,Lagos,Ogun
B5043,6.66258,3.29275,Lagos,Lagos
B5048,6.68298,3.27849,Lagos,Lagos
B5078,6.72106,3.23527,Lagos,Ogun
B5140,6.78635,3.19992,Lagos,Ogun
B5209,10.66498,6.53620,Abuja,Kaduna
B5258,10.63501,6.93210,Abuja,Kaduna
B5355,10.69470,6.67480,Abuja,Kaduna
B5356,10.61542,7.13169,Abuja,Kaduna
B5561,7.02455,3.23151,Lagos,Ogun
B5626,7.26869,3.57354,Lagos,Ogun
B6051,11.07714,7.67568,Abuja,Kaduna
B6053,10.79441,7.53929,Abuja,Kaduna
B6058,10.54836,7.44345,Abuja,Kaduna
B6064,10.51814,7.42112,Abuja,Kaduna
B6066,10.51340,7.44311,Abuja,Kaduna
B6075,10.47418,7.41982,Abuja,Kaduna
B6093,9.53234,7.41364,Abuja,Kaduna
B6094,9.89909,7.44617,Abuja,Kaduna
B6096,11.23772,7.49880,Abuja,Kaduna
B6107,9.14030,8.40626,Abuja,Kaduna
B6108,9.55777,8.65612,Abuja,Plateau
B6109,9.61975,8.76494,Abuja,Plateau
B6111,9.86363,8.86615,Abuja,Plateau
B6114,9.94180,8.87967,Abuja,Plateau
B6123,9.99563,8.84486,Abuja,Plateau
B6124,10.08206,9.16547,Abuja,Bauchi
B6125,10.12389,9.29948,Abuja,Bauchi
B6152,9.26921,7.20318,Abuja,Niger
B6211,9.13110,7.20648,Abuja,FCT
B6216,10.31671,7.38942,Abuja,Kaduna
B6346,9.76653,8.85906,Abuja,Plateau
B6348,9.95220,8.86889,Abuja,Plateau
B6357,9.83778,8.86289,Abuja,Plateau
B6362,9.64500,8.89196,Abuja,Plateau
B6364,10.02458,8.84922,Abuja,Plateau
B6366,10.23860,8.79807,Abuja,Plateau
B6369,10.68140,8.45951,Abuja,Kaduna
B6402,10.54122,7.36582,Abuja,Kaduna
B6453,9.17887,7.20529,Abuja,Niger
B6547,10.74233,8.23893,Abuja,Kaduna
T0123,9.15194,7.35389,Abuja,FCT
T0163,10.53194,7.42889,Abuja,Kaduna
T0164,10.48000,7.41889,Abuja,Kaduna
T0207,10.54611,7.45194,Abuja,Kaduna
T0269,10.45306,7.45194,Abuja,Kaduna
T0270,10.51806,7.41111,Abuja,Kaduna
T0285,6.17194,6.79111,Asaba,Anambra
T0314,10.58000,7.44000,Abuja,Kaduna
T0373,6.98806,3.23194,Lagos,Ogun
T0176,5.52611,7.05889,Enugu,Imo
T0159,6.13306,6.76611,Asaba,Anambra
T0325,6.68194,3.16806,Lagos,Ogun
T0317,10.82306,7.55611,Abuja,Kaduna
T0236,6.66806,3.28694,Lagos,Lagos
T0264,6.67000,3.36306,Lagos,Ogun
T0068,6.65389,3.31000,Lagos,Lagos
T0105,6.68389,3.26500,Lagos,Lagos
T0286,6.14889,6.77138,Asaba,Anambra
T0308,11.15389,7.65389,Abuja,Kaduna
T0305,11.09306,7.71806,Abuja,Kaduna
T0366,9.90000,8.85889,Abuja,Plateau
T0312,9.92194,8.88000,Abuja,Plateau
T0313,9.94889,8.88806,Abuja,Plateau
T4210,5.85306,6.85889,Asaba,Anambra
T4211,5.67111,6.92611,Enugu,Imo
T0192,7.18111,3.35694,Lagos,Ogun
T0315,9.80000,8.86806,Abuja,Plateau
T0363,9.93389,8.90389,Abuja,Plateau
T4023,6.02194,6.90611,Asaba,Anambra
T0340,5.44611,6.69000,Enugu,Rivers
T0293,5.47194,7.11000,Enugu,Imo
T1031,9.14306,7.32500,Abuja,FCT
T1003,9.53194,7.41500,Abuja,Kaduna
T1004,9.70111,7.45389,Abuja,Kaduna
T1005,9.90000,7.44389,Abuja,Kaduna
T1006,10.05694,7.38194,Abuja,Kaduna
T1007,10.27759,7.35785,Abuja,Kaduna
T1011,10.76194,7.52000,Abuja,Kaduna
T1012,10.92194,7.64889,Abuja,Kaduna
T0184,6.14000,6.81806,Asaba,Anambra
T1039,10.54194,7.41389,Abuja,Kaduna
T1051,9.18306,7.18611,Abuja,Niger
T0126,9.33194,7.25806,Abuja,Niger
T1038,10.57194,7.45611,Abuja,Kaduna
T1037,10.55806,7.47194,Abuja,Kaduna
T0330,9.27806,7.36611,Abuja,FCT
T1035,10.50000,7.39611,Abuja,Kaduna
T0219,6.11806,6.83306,Asaba,Anambra
T0436,6.64611,3.31306,Lagos,Lagos
T0125,9.10194,7.21694,Abuja,FCT
T0289,5.49930,7.23984,Enugu,Imo
T0246,6.17389,6.99806,Asaba,Anambra
T4606,6.25584,7.16461,Asaba,Enugu
T1086,9.80111,8.88306,Abuja,Plateau
T0462,6.64500,3.27000,Lagos,Lagos
T4020,6.12797,6.78983,Asaba,Anambra
T0268,10.51000,7.42806,Abuja,Kaduna
T1042,10.50111,7.45000,Abuja,Kaduna
T1072,9.27389,7.13194,Abuja,Niger
T1062,10.41806,7.49694,Abuja,Kaduna
T1053,9.10500,7.27389,Abuja,FCT
T4050,6.14889,6.77138,Asaba,Anambra
T4080,6.12797,6.78983,Asaba,Anambra
T4036,6.01000,6.86306,Asaba,Anambra
T4025,6.13611,6.77611,Asaba,Anambra
T0326,6.89194,3.20194,Lagos,Ogun
T1084,9.62111,8.76306,Abuja,Plateau
T1082,9.47523,8.56290,Abuja,Kaduna
T1080,9.22889,8.45611,Abuja,Kaduna
T1081,9.32194,8.54889,Abuja,Kaduna
T1083,9.55694,8.65611,Abuja,Plateau
T0368,9.72000,8.86389,Abuja,Plateau
T0367,9.68694,8.74889,Abuja,Plateau
T0279,6.22111,7.06694,Asaba,Anambra
T0364,9.94806,8.75806,Abuja,Plateau
T1059,9.92306,8.91306,Abuja,Plateau
T0365,10.05111,8.88111,Abuja,Plateau
T4012,6.09795,6.80794,Asaba,Anambra
T4022,6.04111,6.89694,Asaba,Anambra
T1085,9.60306,8.89111,Abuja,Plateau
T0195,7.12611,3.33694,Lagos,Ogun
T4059,6.11111,6.79806,Asaba,Anambra
T0362,9.88611,8.95306,Abuja,Plateau
T4037,6.15056,6.77472,Asaba,Anambra
T4060,6.14889,6.80889,Asaba,Anambra
T0278,6.07306,6.83694,Asaba,Anambra
T0410,6.80500,3.20000,Lagos,Ogun
T0196,7.12611,3.30000,Lagos,Ogun
T4035,6.19500,7.05611,Asaba,Anambra
T4232,5.47858,7.03390,Enugu,Imo
T4051,6.16000,6.82889,Asaba,Anambra
T4068,6.15064,6.83256,Asaba,Anambra
T4074,6.12306,6.77194,Asaba,Anambra
T4053,6.12611,6.79500,Asaba,Anambra
T4056,6.11889,6.77611,Asaba,Anambra
T4027,6.10694,6.76611,Asaba,Anambra
T0548,6.67936,3.32098,Lagos,Lagos
T4061,6.10611,6.88611,Asaba,Anambra
T4065,6.14611,6.79389,Asaba,Anambra
T2021,5.52806,7.49111,Enugu,Abia
T4454,5.42694,7.40611,Enugu,Abia
T2701,5.48500,7.04389,Enugu,Imo
T4237,5.50500,7.00500,Enugu,Imo
T1036,10.69111,7.33194,Abuja,Kaduna
T1044,10.59611,7.39806,Abuja,Kaduna
T1041,9.25500,7.30306,Abuja,FCT
T1025,10.00500,8.84500,Abuja,Plateau
T4008,6.22389,7.08389,Asaba,Anambra
T2702,5.38306,6.99694,Enugu,Imo
T4045,6.16500,6.78389,Asaba,Anambra
T0433,6.65889,2.75500,Lagos,Ogun
T1116,9.15611,7.33611,Abuja,FCT
T1050,9.19194,7.20889,Abuja,Niger
T4034,6.12111,6.78611,Asaba,Anambra
T4048,6.14389,6.78389,Asaba,Anambra
T0700,6.68992,3.28570,Lagos,Lagos
T0710,6.68111,3.28694,Lagos,Lagos
T0684,6.64500,3.29500,Lagos,Lagos
T4231,5.50806,7.02306,Enugu,Imo
T0639,6.66194,3.30000,Lagos,Lagos
T4238,5.44194,7.07000,Enugu,Imo
T4066,6.15223,6.80139,Asaba,Anambra
T4244,5.55611,7.11806,Enugu,Imo
T1119,10.51694,7.44806,Abuja,Kaduna
T1060,9.89694,8.89611,Abuja,Plateau
T4432,5.28889,7.32889,Enugu,Abia
T4081,6.20500,6.90000,Asaba,Anambra
T4082,6.02194,6.92000,Asaba,Anambra
T4440,5.48500,7.03500,Enugu,Imo
T0709,6.70642,3.27558,Lagos,Ogun
T4044,6.15389,6.77806,Asaba,Anambra
T1052,9.08611,7.30611,Abuja,FCT
T4069,6.14389,6.82611,Asaba,Anambra
T1178,9.76806,8.85806,Abuja,Plateau
T1177,9.83111,8.89611,Abuja,Plateau
